File Name: Lab1_2_EMG_data_EduExo_2021_09_15.log
Channel 1: 'EMG 1', 40404 values, engineering units: mV, no filters.
Channel 2: 'EMG 2', 40404 values, engineering units: mV, no filters.

0.003	0.0667
0.0015	0.1035
0.0052	0.0892
0.006	0.057
0.0045	0.0547
0.0037	0.0525
0.009	0.0487
0.009	0.057
0.003	0.09
0.0052	0.0652
0.0067	0.057
0.0045	0.0802
0.0015	0.057
0.0022	-0.0105
0.0082	-0.0473
0.0052	-0.027
-0.0008	-0.0428
0.0015	-0.0975
0.0007	-0.0856
-0.0015	-0.0413
0.0067	-0.0046
0.009	0.075
0.0082	0.1192
0.009	0.1215
0.0082	0.1267
0.0082	0.012
0.0075	-0.0533
0.0037	-0.0975
0.0082	-0.15
0.0075	-0.1148
0.003	-0.1215
0.0015	-0.0803
0.0022	-0.0361
0.003	-0.0338
0.0045	-0.012
0.0015	-0.0046
-0.0008	-0.027
0.0015	-0.0113
-0.0008	-0.0128
0.0015	0.006
0.0037	0.0525
0.0067	0.066
0.0097	0.1012
0.0067	0.0277
0.0067	-0.0818
0.0052	-0.0915
0.006	-0.0525
0.0067	-0.0405
0.0022	-0.0436
0.0037	-0.0181
0.0045	0.0315
0.003	0.0712
0.0022	0.0757
0.0037	0.0112
0.0052	-0.0863
0.0067	-0.0563
0.0142	-0.012
0.0142	0.054
0.0082	0.0735
0.0075	-0.0968
0.006	-0.1763
0.0022	-0.1823
0.0015	-0.159
0.003	-0.0998
0.003	-0.0436
0.0067	0.045
0.0067	0.165
0.0067	0.3892
0.0067	0.4597
0.006	0.2872
0.0067	0.1312
0.009	0.0562
0.0052	0.027
0.0022	0.0037
0.0015	-0.0473
0.0007	-0.1485
0.0022	-0.1665
0	-0.1073
0.0007	-0.0728
0.0045	-0.0765
0.0075	-0.0511
0.009	-0.0443
0.0052	-0.0848
0.0067	-0.0608
0.0067	-0.024
0.0105	-0.006
0.0097	0.012
0.006	0.0525
0.0075	0.0135
0.0067	-0.0038
0.0052	-0.0015
0.0067	-0.0585
0.0045	-0.0353
0.0037	-0.0278
0.0037	-0.0413
-0.0008	-0.0593
0.0075	-0.0698
0.0097	0.0135
0.0075	0.0952
0.0082	0.0517
0.0007	0.0045
-0.0008	0.0187
0.003	-0.0023
0.0052	0.0157
0.003	0.0562
0.0045	0.078
0.0067	0.12
0.0052	0.1155
0.0067	0.066
0.003	0.0607
-0.0015	0.0525
-0.003	0.015
0	-0.0113
0.0007	-0.03
0.003	-0.024
0.0052	-0.0465
0.003	-0.1021
0.0075	-0.207
0.0082	-0.2963
0.0067	-0.2378
0.003	-0.1253
-0.0068	-0.006
-0.0046	0.018
0.0022	0.0435
0.003	0.162
0.0052	0.3007
0.009	0.3195
0.0067	0.1162
0.0037	-0.0256
0.0052	-0.0645
0.0037	-0.0683
0.003	0.0015
0.0045	-0.0038
0.0052	0.0022
0.0007	-0.0015
-0.0008	-0.0488
-0.0008	-0.0105
-0.0023	0.0097
0.0007	-0.012
0.0007	-0.0098
0.0007	0.03
0.0007	0.0435
0.0045	0.078
0.006	0.132
0.0045	0.0667
0.0067	0.0082
0.0082	0.0952
0.0067	0.0952
0.0082	-0.0113
0.0127	0.0082
0.0075	0.009
0.0045	-0.024
0.0052	-0.0473
0.0067	-0.0698
0.0097	-0.0675
0.0075	-0.0721
0.003	-0.123
0.003	-0.2085
0.0045	-0.1381
0.0037	-0.0923
0.009	-0.0398
0.0067	0.0277
0.0037	0.0517
0.006	0.2205
0.006	0.2977
0.0097	0.1807
0.0127	-0.0248
0.0075	-0.0555
0.0052	-0.0181
0.003	-0.0721
0.0037	-0.063
0.0082	-0.0645
0.0045	-0.0046
0.0097	0.0937
0.0097	0.1545
0.0022	0.1072
0.0015	0.063
0.0045	0.0832
0.0052	0.0472
0.0045	0.0495
0.003	0.018
0.0045	0.0015
0.0082	-0.0525
0.0052	-0.2453
0.0052	-0.3383
0.0037	-0.2505
0.0052	-0.132
0.0067	-0.0046
0.0045	0.0757
0.0022	0.0472
0.0022	0.1095
0.0082	0.1245
0.0082	0.0157
0.006	0.0337
0.0007	0.0217
0.0037	-0.0038
0.0067	0.0307
0.0052	0.045
0.006	0.0727
0.0045	0.0397
0.0045	-0.0443
0.0045	-0.1515
0.006	-0.1493
0.0022	-0.0593
0.003	0.0195
0.0045	0.057
0.0075	0.0202
0.0105	0.0885
0.0045	0.2325
0.0067	0.3307
0.0045	0.207
0.0067	-0.0285
0.009	-0.039
0.0015	0.0397
-0.0008	0.0262
0.003	0.0127
0.0052	-0.0293
0.0037	-0.153
0.0052	-0.1763
0.0052	-0.186
0.0075	-0.294
0.003	-0.315
-0.0038	-0.2348
-0.0038	-0.1935
-0.0008	-0.1553
0.0052	-0.0436
0.0067	0.0802
0.009	0.276
0.009	0.4545
0.0067	0.3562
0.003	0.1117
0.0022	0.0877
0.003	0.093
0.006	0.0457
0.009	0.0315
0.0045	-0.0173
0.0045	0.0082
0.0045	-0.0338
0.003	-0.0593
0.0052	-0.0743
0.009	-0.1328
0.0082	-0.1515
0.0075	-0.126
0.006	-0.0443
0.0045	-0.015
0.0075	0.009
0.0037	0.0285
0.0052	-0.0083
0.0045	-0.003
0.003	0.03
0.0045	0.051
0.0015	0.0615
0.003	0.036
0	0.0135
0.0015	0.0015
0.0045	-0.0248
0.0052	-0.0443
0.0082	-0.09
0.0082	-0.0998
0.0075	-0.0091
0.0045	0.0247
0.003	0.0285
0.0022	0.0705
0.0045	0.0487
0.0037	0.0217
0.0037	0.0585
0.006	0.0337
0.0015	-0.0398
0.0037	-0.0585
0.0045	-0.0188
0.0037	0.0622
0.003	0.0817
0.0045	0.069
0.006	0.0825
0.0067	0.0765
0.009	0.0285
0.0052	0.0127
0.0045	0.0495
0.0037	-0.0218
0.006	-0.0353
0.0052	-0.0293
0.0052	-0.0285
0.009	0.012
0.0052	0.003
0.0052	0.015
0.0082	0.0127
0.0082	0.0645
0.006	0.111
0.0045	0.045
0.006	-0.093
0.0045	-0.225
0.0045	-0.2738
0.003	-0.2093
0.003	-0.0975
0.0067	0.0007
0.0082	0.1365
0.0105	0.2242
0.012	0.2175
0.0052	0.1507
0.0052	0.1357
0.0075	0.0607
0.0067	-0.0233
0.0082	-0.0511
0.0105	-0.0893
0.0127	0.0525
0.009	0.084
0.0045	-0.015
0.0067	-0.045
0.0105	-0.0683
0.0082	-0.0803
0.003	-0.084
0.003	-0.0623
0.0007	-0.0413
-0.003	-0.0188
-0.003	-0.0068
0.0037	0.0105
0.009	0.0397
0.0075	0.0832
0.0045	0.099
0.0015	0.0315
0.0037	-0.0465
0.0067	-0.0721
0.0075	-0.0645
0.009	-0.0818
0.0112	-0.0743
0.0105	-0.048
0.0082	-0.024
0.0052	0.0015
0.0007	0.0172
-0.0015	0.0165
0.0015	0.0052
0	0.0487
0.0007	0.03
0.0022	-0.0038
0.0022	-0.024
-0.0015	-0.0091
-0.0023	0.0675
0	0.045
0.0015	0.036
0.0015	0.0037
0.0015	0.0307
0	0.0517
0.0022	-0.0443
0.0067	-0.1035
0.0022	-0.1508
0.0045	-0.132
0.009	-0.0818
0.006	0.0105
0.0075	0.0667
0.009	0.0727
0.009	0.213
0.009	0.285
0.0082	0.1695
0.0082	0.0052
0.0105	-0.024
0.0052	-0.0293
0.0052	-0.0458
0.0067	-0.0046
0.0045	-0.027
0.0052	-0.0128
0.0015	-0.0181
0.0015	-0.0293
0.003	-0.015
0.003	-0.0338
0.0067	-0.0158
0.003	-0.0315
0	-0.0338
0.003	-0.0068
0.0082	0.003
0.009	-0.0053
0.006	-0.0225
0.0045	-0.0233
0.0052	-0.0256
0.0067	-0.0068
0.0052	-0.0188
0.0015	0.0045
-0.0008	0.0292
0.0007	0.0097
0.0045	0.045
0.0052	0.0322
0.0045	0.0382
0.0007	0.051
0.0007	0.0315
-0.0015	0.0495
-0.0008	0.0285
0.0022	-0.0188
-0.0008	-0.057
0.0045	-0.0975
0.0097	-0.1088
0.0067	-0.1035
0.009	-0.0998
0.012	-0.0863
0.0105	-0.0608
0.0112	-0.0113
0.0082	0.036
0.0097	0.033
0.0082	0.033
0.0045	0.036
0.0052	0.012
0.0082	-0.0143
0.009	-0.024
0.0052	0.0015
0.0052	0.0262
0.0045	0.051
0.003	0.0615
0.0037	0.0345
0.0045	0.0375
0.003	0.0352
-0.0008	0.0285
0.0007	0.0067
0.0022	0.0195
0.0052	0.0217
0	0.0082
0	0.0367
0.0045	0.0255
0.003	-0.0195
0.0037	-0.063
0.0007	-0.1635
0.003	-0.2791
0.0045	-0.228
0.003	-0.12
0.006	-0.0053
0.0082	0.1552
0.0097	0.2227
0.0135	0.2955
0.0165	0.5175
0.012	0.5505
0.0067	0.2655
0.0022	0.0337
0.0037	-0.0923
0.006	-0.126
0.0015	-0.1403
0.0037	-0.1163
0.0007	-0.0653
0.003	-0.066
0.0045	-0.0165
0.0037	0.036
0.0105	0.1485
0.0112	0.1222
0.0052	-0.0278
0.0007	-0.0998
0.0015	-0.1418
0.0015	-0.0863
0.0007	-0.0863
0.0037	-0.1028
0.0045	-0.0863
0.0045	-0.096
0.009	-0.0698
0.009	-0.0533
0.0082	-0.0458
0.0082	-0.0653
0.0067	-0.0533
0.0045	-0.021
0.0045	0.0067
0.0015	0.0022
0.0037	-0.039
0.0067	-0.0128
0.0082	-0.0105
0.0082	-0.0443
0.0067	-0.078
0.0112	-0.0458
0.012	-0.003
0.009	-0.0165
0.0082	-0.0195
0.006	-0.0143
0.009	0.0292
0.0067	0.0637
0.0067	0.0757
0.0082	0.0682
0.0022	0.045
0.0045	0.066
0.0045	0.0585
0.0007	0.051
-0.003	0.0562
0.003	0.0322
0.0045	0.0442
0.0007	0.0585
0.0007	0.036
0.0022	0.0262
0.0052	0.024
0.0052	-0.0046
0.0082	-0.0263
0.0052	-0.0308
0.0015	-0.015
0.003	-0.0323
0.003	-0.0105
0.0052	0.009
0.0075	-0.0165
0.0082	-0.0203
0.0052	-0.0368
0.0045	-0.0361
0.0007	-0.0195
0.0007	0.006
0.0007	0.006
0.003	0.0127
0.0052	0.0367
0.0052	-0.0008
0.0045	-0.0721
0.0037	-0.0908
0.003	-0.0945
0.0015	-0.099
0.0015	-0.0361
0	0.0052
-0.0015	0.0375
0.0022	0.1027
0.0075	0.1342
0.0052	0.0577
0.0015	-0.015
0.0037	-0.003
0.0052	-0.0053
0.003	0.0142
-0.0015	-0.066
0.0015	-0.1095
0.0052	0.0405
0.009	0.1665
0.0082	0.1852
0.003	0.132
0.0052	0.0892
0.0052	-0.0015
0.0045	0.006
0.0045	0.0937
0.0067	-0.0548
0.009	-0.1515
0.0075	-0.054
0.0082	0.0622
0.0082	0.1035
0.009	0.1425
0.0037	0.2452
0.003	0.0772
0.0082	-0.0398
0.0052	0.0225
0.0075	-0.078
0.0067	-0.0593
0.0045	-0.0458
0.0037	-0.0473
0.0067	-0.0353
0.0082	-0.0735
0.0067	-0.105
0.0097	-0.114
0.012	-0.0915
0.009	-0.1088
0.0045	-0.0825
0.0052	-0.0721
0.0045	-0.0511
0.0052	-0.03
0.0082	-0.0361
0.006	-0.0353
0.0045	-0.0428
0.0022	-0.015
0.0037	-0.0353
0.0052	-0.0405
0.0007	-0.0233
0.0015	-0.0285
0.0045	-0.0165
0.003	0.039
0	0.0165
0.0015	-0.03
0.003	-0.0278
0.0007	-0.021
-0.0023	0.0412
-0.0008	0.0705
0.0015	0.0742
0	0.0727
0.0015	0.063
0.0022	0.0742
0.0007	0.039
0.003	0.024
0.003	-0.0361
0.0045	-0.0893
0.0067	-0.0188
0.0045	0.0367
0.0067	0.0315
0.0082	0.015
0.0037	0
0.0052	0.051
0.009	0.129
0.0075	0.1095
0.0052	0.018
0.0075	0.0052
0.0105	0.0127
0.0127	-0.0083
0.012	0.0277
0.0097	0.0412
0.0075	0.024
0.006	0.0195
0.0105	-0.0158
0.0075	-0.0458
0.0082	-0.0623
0.009	-0.0728
0.0052	-0.1058
0.0037	-0.1021
-0.0008	-0.0511
0.003	0.0052
0.0052	0.072
0.0022	0.1335
0.0052	0.2107
0.0082	0.309
0.0052	0.2662
0.0037	0.0135
0.006	-0.2153
0.0045	-0.2453
0.0052	-0.1598
0.0022	-0.0503
0.003	-0.0165
0.0037	-0.0098
0.0045	0.0337
0.0112	0.0997
0.0067	0.1852
0.0067	0.1365
0.0022	0.0232
0.0015	0.0015
0.0015	-0.0436
0.0007	-0.0668
0.0052	-0.0361
0.003	-0.066
0.003	-0.0608
0.0022	-0.0495
-0.0008	-0.048
-0.0023	-0.0383
0.0015	-0.0338
0.0037	-0.0181
0.0015	-0.03
0.0015	0.003
0.0022	0.072
0.0082	0.1065
0.0067	0.051
0.0037	-0.0038
0.0052	0.009
0.0007	-0.0698
0.0007	-0.1575
0.0015	-0.123
-0.0008	-0.0375
-0.0008	-0.0511
0.0045	-0.165
0.0037	-0.2761
0.0045	-0.252
0.0067	-0.1088
0.0075	-0.0368
0.0067	-0.0135
0.006	0.0367
0.0082	0.1125
0.0022	0.2302
0.009	0.3187
0.0082	0.2445
0.012	0.1102
0.018	0.1642
0.0075	0.1747
0.0067	0.0787
0.0082	0.0525
0.0067	0.0277
0.0052	0.0142
0.0022	-0.0143
0.006	-0.03
0.0067	-0.057
0.0037	-0.1021
0.0052	-0.0856
0.0067	0.006
0.0022	0.072
0.003	0.0337
0.0082	0.0127
0.009	0.006
0.0052	-0.0053
0.003	-0.012
0.0067	-0.0488
0.0105	-0.1148
0.0082	-0.1741
0.003	-0.1568
0.0015	-0.1343
0.0022	-0.1553
0.0052	-0.1185
0.0015	-0.084
0.0015	-0.0728
0.0045	-0.0428
0.0045	-0.0398
0.006	-0.0315
0.0067	0.0165
0.0067	0.0727
0.0097	0.177
0.0142	0.2917
0.009	0.2625
0.0075	0.0427
0.0067	-0.1245
0.0015	-0.084
0.003	-0.0098
0.0045	0.0382
0.0052	0.0937
0.0022	0.1267
0.003	0.1575
0.0015	0.2152
-0.0023	0.2475
-0.0008	0.1455
0.0007	0.0405
0.0007	0.0315
-0.0015	-0.0015
-0.0008	-0.0795
0.0007	-0.0998
0.0022	-0.1021
0.006	-0.1441
0.0082	-0.1358
0.0045	-0.0608
0	0.003
0.0015	0.0165
0.003	-0.0038
0.0022	-0.0375
0.0045	-0.0338
0.0052	0.0052
0.0075	0.0082
0.0052	-0.0278
0.0015	-0.0218
0.003	0.036
0.003	0.0682
0.0045	0.0562
0.0067	-0.0428
0.0082	-0.1035
0.009	-0.0525
0.0105	-0.0495
0.0082	-0.0675
0.003	-0.0833
0.0097	-0.0293
0.0105	0.1162
0.009	0.2152
0.0105	0.2167
0.0075	0.0472
0.0075	-0.0436
0.0105	-0.0361
0.0037	-0.1515
0.0015	-0.1523
0.006	-0.1215
0.003	-0.0938
0.0045	-0.0383
0.0037	-0.0143
0.0045	0.0405
0.0097	0.021
0.0082	0.021
0.0075	0.0495
0.0045	0.066
0.0015	0.081
0.0037	0.0697
0.0022	0.0615
0.0045	0.018
0.0045	0.015
0.0037	0.0082
0.0045	-0.0038
0.0037	0.0067
0.0045	-0.0038
0.0045	0.0127
0.0052	-0.015
0.0045	-0.0525
0.0022	-0.0563
0.0015	-0.078
0.003	-0.093
0.0052	-0.1065
0.0052	-0.057
0.003	0.027
0.0015	0.0802
0.0045	0.1012
0.0052	0.0742
0.0082	0.1072
0.012	0.1912
0.0075	0.132
0.0067	-0.0653
0.0067	-0.0863
0.0045	0.036
0.0045	0.072
0.0052	0.1072
0.0067	0.0892
0.0075	0.0832
0.012	0.1687
0.012	0.0742
0.0075	-0.1418
0.0045	-0.1853
0.003	-0.1365
0.006	-0.0878
0.0045	-0.0548
0.0067	-0.0353
0.006	-0.0053
0.0052	-0.054
0.0052	-0.054
0.0052	-0.0315
0.0067	-0.0181
0.0045	-0.0023
0.006	-0.0818
0.0067	-0.1006
0.0082	-0.0938
0.0097	-0.0413
0.0097	0.0735
0.0052	0.1297
-0.0008	0.1005
0.0045	0.0712
0.0045	0.0435
0.0022	-0.0091
0.0045	-0.0135
0.0052	-0.0263
0.0052	0.0015
0	-0.003
0	-0.0713
0.0015	-0.1635
0.003	-0.1673
-0.0015	-0.1043
0.0007	-0.0706
0.0052	-0.0068
0.0045	0.0315
0.0105	0.1372
0.0157	0.3105
0.0105	0.3555
0.0045	0.1822
0.0052	0.0427
0.0075	0.0082
0.0037	-0.0893
0.003	-0.0773
0.003	-0.0668
0.0007	-0.0923
-0.0008	-0.0706
-0.0015	-0.0503
0.003	-0.0046
0.0022	-0.0278
0.0015	-0.054
0.003	-0.0525
0.0015	-0.0375
0.0015	-0.0143
0.0007	0.015
0.0007	0.0217
0.0022	0.0277
0.0022	0.0487
0.0045	0.0225
0.0067	0.0427
0.003	0.0255
0.0045	-0.0555
0.0045	-0.1013
0.0022	-0.0743
0.0037	-0.039
0.003	-0.03
0.0045	0
0.0067	0.0405
0.0052	0.1102
0.003	0.1987
0.0082	0.2572
0.0075	0.1815
0.0075	0.03
0.0052	-0.0285
0.0052	-0.0361
0.006	-0.0856
0.0015	-0.0908
0.0052	-0.0638
0.0007	-0.0413
0.0067	-0.0203
0.0112	-0.0195
0.0082	-0.0195
0.012	0.003
0.006	0.0855
0.0052	0.0652
0.0067	-0.0361
0.012	-0.0398
0.009	-0.03
0.006	-0.0143
0.006	-0.0488
0.0037	-0.0323
0.0022	-0.0195
0.0022	-0.0908
0.0045	-0.1275
0.0045	-0.0968
0.0052	-0.006
0.0045	0.0397
0.0037	0.1057
0.0015	0.1207
0.0007	0.0802
0.0007	0.1177
-0.0015	0.1665
-0.0008	0.0525
0.0015	-0.0465
0.003	-0.012
0.0052	-0.0428
0.003	-0.0293
0.0022	-0.0428
0.0015	-0.0668
-0.0008	-0.0563
0.003	-0.105
0.0015	-0.1268
0.0022	-0.0953
0.003	-0.0675
0.0067	-0.042
0.009	0.0817
0.0045	0.0907
0.0015	0.0262
0.0022	0.0622
0.006	0.084
0.0082	0.1087
0.006	0.0757
0.0052	0.0667
0.0105	0.0885
0.0067	0.0697
0.0052	0.0765
0.0105	0.0697
0.009	-0.0098
0.0082	-0.1455
0.0082	-0.1485
0.0082	-0.1381
0.0052	-0.1343
0.003	-0.0443
0.0037	0.0382
0.0045	0.1387
0.0052	0.2362
0.0075	0.2115
0.0052	0.0082
0.0052	-0.0683
0.0037	-0.0361
0.0045	-0.0706
0.0052	-0.039
0.006	-0.0645
0.0127	-0.0256
0.0127	0.1192
0.009	0.1672
0.0052	0.0525
0.006	-0.1478
0.0082	-0.2955
0.0045	-0.2565
0.003	-0.1388
0.003	-0.126
0.0015	-0.111
0.0052	-0.0833
0.0037	0.09
0.0015	0.2572
0.0067	0.3037
0.0015	0.3127
-0.0046	0.1282
-0.0008	-0.0046
0.0022	-0.0375
0.0052	-0.0758
0.0045	-0.0008
0.003	-0.015
0.0075	-0.0443
0.006	-0.0091
0.0052	-0.0353
0.009	0.0015
0.0067	0.018
0.003	0.0135
0.0037	0.0157
0.0007	-0.0105
0.0015	-0.0008
0.003	-0.0068
0.0045	-0.0113
0.0045	-0.0203
0.003	-0.0323
0.0067	-0.0361
0.0037	-0.0758
0.0007	-0.0728
0.003	-0.0315
0.003	-0.0323
0.0052	-0.0203
0.0052	0.0202
0.0007	0.018
0.0022	0.0127
0.0037	0.0067
0.0045	0.0022
0.009	0.0292
0.009	0.0285
0.0082	0.0007
0.0097	-0.0165
0.009	-0.003
0.0067	-0.0225
0.0052	-0.0428
0.006	-0.0203
0.0045	-0.0128
0.003	-0.0046
0.0052	-0.003
0.0097	0.0285
0.0105	0.075
0.009	0.1387
0.009	0.1305
0.0045	0.0877
0.0075	0.1035
0.0082	0.0637
0.009	0.03
0.0105	0.0322
0.0105	0.0187
0.0067	0.0592
-0.0015	0.1215
-0.0008	0.1125
0.0045	0.024
0.003	-0.0563
0.0022	-0.1193
0.0045	-0.1238
0.009	-0.1245
0.0112	-0.1298
0.0067	-0.093
0.0067	-0.0915
0.0075	-0.0698
0.0052	-0.0706
0.0082	-0.1598
0.0097	-0.246
0.0082	-0.2528
0.003	-0.1988
0.003	-0.1343
0.0052	0.0352
0.0067	0.1335
0.006	0.1222
0.0015	0.1965
0.0052	0.294
0.0052	0.3142
0.0022	0.0615
0.0015	-0.0525
-0.0046	0.072
-0.0046	0.1035
-0.0015	0.2085
0.0022	0.2092
0.0007	0.1515
-0.0023	0.1012
-0.0015	-0.0165
-0.0015	-0.099
-0.0008	-0.1148
-0.0015	-0.0938
0.0007	-0.1021
0.0082	-0.084
0.0075	-0.0698
0.0037	-0.0795
0.0052	-0.105
0.0052	-0.0825
0.0007	-0.0691
0.0015	-0.0645
0.0067	-0.0495
0.0082	-0.0346
0.006	-0.0105
0.0022	-0.012
0.003	-0.0023
0.0052	0.0015
0.006	0.0195
0.009	0.0082
0.0075	-0.0533
0.0082	-0.078
0.0052	-0.039
0.0037	0.0105
0.0075	0.0187
0.0052	0.0352
0.003	0.0337
0.0037	0.0427
0.0007	0.048
0.0037	0.0472
0.003	0.0495
-0.0008	0.0142
-0.0008	0.057
0.0015	0.1177
0.006	0.1507
0.009	0.1545
0.0127	0.0817
0.009	0.0562
0.0112	0.0397
0.018	0.0142
0.009	-0.0128
0.0105	-0.0428
0.0097	-0.0525
0.0045	-0.0706
0.0052	-0.0818
0.003	-0.0698
0.0082	-0.0525
0.0082	-0.03
0.0022	-0.0323
0.003	-0.0758
0.003	-0.075
0.003	-0.0405
0.003	-0.0263
0.0052	-0.012
0.0082	0.0015
0.0067	-0.0083
0.0082	0.0105
0.0082	0.0442
0.0067	0.0315
0.0037	0.0127
0.0015	0.0345
0.003	0.0457
0.0037	0.0495
0.0052	0.045
0.003	0.0525
-0.0015	0.0562
-0.0015	-0.0008
-0.0015	-0.027
-0.0023	-0.0368
0.0007	-0.0428
0.0015	-0.0181
0.0022	-0.0053
0.0007	-0.063
0.003	-0.0915
0.0052	-0.0863
0.0015	-0.0218
0.0015	0.0825
0.006	0.1027
0.0045	0.117
0.003	0.1372
0.0037	0.1995
0.006	0.1905
0.0052	0.0045
0.0045	-0.1095
0.0052	-0.105
0.0007	-0.0975
0	-0.1193
